"iter","draw","step","Corley_adeno_prev_male_50_54","Corley_adeno_prev_male_55_59","Corley_adeno_prev_male_60_64","Corley_adeno_prev_male_65_69","Corley_adeno_prev_male_70_74","Corley_adeno_prev_male_75plus","Corley_adeno_prev_fem_50_54","Corley_adeno_prev_fem_55_59","Corley_adeno_prev_fem_60_64","Corley_adeno_prev_fem_65_69","Corley_adeno_prev_fem_70_74","Corley_adeno_prev_fem_75plus","UKFSS_screen_det_crc_male","UKFSS_screen_det_crc_fem","SEER_inc_colon_fem_20_49","SEER_inc_colon_fem_50_59","SEER_inc_colon_fem_60_69","SEER_inc_colon_fem_70_84","SEER_inc_colon_fem_85_100","SEER_inc_colon_male_20_49","SEER_inc_colon_male_50_59","SEER_inc_colon_male_60_69","SEER_inc_colon_male_70_84","SEER_inc_colon_male_85_100","SEER_inc_rectal_fem_20_49","SEER_inc_rectal_fem_50_59","SEER_inc_rectal_fem_60_69","SEER_inc_rectal_fem_70_84","SEER_inc_rectal_fem_85_100","SEER_inc_rectal_male_20_49","SEER_inc_rectal_male_50_59","SEER_inc_rectal_male_60_69","SEER_inc_rectal_male_70_84","SEER_inc_rectal_male_85_100","Pickhardt_pct_adeno_lt_6mm","Pickhardt_pct_adeno_6_to_lt10mm","Pickhardt_pct_adeno_10plusmm","Church_pct_crc_6_to_lt10mm","Church_pct_crc_10plusmm","Lieberman_pct_crc_6_to_lt10mm","Lieberman_pct_crc_10plusmm","actual_iter"
1,20993,0,0.2919,0.3122,0.3265,0.3476,0.359,0.3717,0.2044,0.2208,0.2245,0.2451,0.2491,0.2567,0.0041,0.0022,1e-04,7e-04,0.0013,0.0021,0.0024,1e-04,8e-04,0.0016,0.0025,0.0034,0,2e-04,3e-04,5e-04,6e-04,0,3e-04,7e-04,7e-04,7e-04,0.5641,0.2761,0.1598,0.0109,0.0369,0.0118,0.0578,1
1,21000,0,0.2588,0.284,0.3077,0.3319,0.3377,0.353,0.1751,0.1953,0.2109,0.2243,0.2351,0.2484,0.002,0.001,0,4e-04,9e-04,0.0014,0.0023,0,4e-04,0.0012,0.0019,0.0033,6.3915e-06,1e-04,2e-04,3e-04,5e-04,0,2e-04,4e-04,6e-04,6e-04,0.5615,0.2661,0.1725,0.0057,0.0264,0.0056,0.0373,1
1,21005,0,0.2447,0.272,0.2895,0.3117,0.3312,0.3494,0.1647,0.1886,0.2024,0.2177,0.2276,0.2488,0.0043,0.0029,0,3e-04,8e-04,0.0014,0.002,0,4e-04,0.0011,0.0018,0.0023,0,4e-04,6e-04,7e-04,8e-04,1e-04,5e-04,9e-04,0.0011,0.0013,0.5708,0.2724,0.1568,0.0102,0.0424,0.0091,0.0606,1
1,21006,0,0.2978,0.3222,0.3474,0.3622,0.3771,0.3935,0.1955,0.219,0.2336,0.2463,0.2619,0.2685,0.003,0.0018,0,5e-04,0.0014,0.002,0.0029,0,7e-04,0.0017,0.0028,0.0039,0,2e-04,4e-04,5e-04,6e-04,0,3e-04,6e-04,8e-04,9e-04,0.5883,0.249,0.1627,0.0063,0.0333,0.0061,0.0482,1
1,21008,0,0.2853,0.3115,0.3224,0.3409,0.3518,0.3751,0.2014,0.2212,0.2306,0.2491,0.2582,0.2644,0.0035,0.0026,1e-04,7e-04,0.0016,0.0024,0.0036,1e-04,7e-04,0.0017,0.0028,0.0041,0,2e-04,4e-04,5e-04,9e-04,0,4e-04,6e-04,8e-04,0.001,0.5727,0.2511,0.1762,0.0104,0.0389,0.0097,0.0551,1
1,21012,0,0.2899,0.3051,0.3262,0.3384,0.358,0.3797,0.1917,0.2055,0.2189,0.235,0.2466,0.2588,0.0017,8e-04,0,3e-04,8e-04,0.0016,0.002,0,4e-04,0.001,0.0018,0.003,5.1188e-06,1e-04,2e-04,2e-04,4e-04,0,1e-04,3e-04,6e-04,9e-04,0.5634,0.272,0.1646,0.004,0.02,0.0038,0.0314,1
1,21015,0,0.2516,0.2794,0.3062,0.3261,0.3414,0.3553,0.1669,0.1903,0.1994,0.2237,0.2371,0.2499,0.0024,0.0014,0,2e-04,7e-04,0.0013,0.0023,0,3e-04,7e-04,0.0015,0.0029,0,1e-04,3e-04,4e-04,7e-04,0,2e-04,4e-04,7e-04,6e-04,0.5763,0.2602,0.1635,0.0054,0.0305,0.0045,0.04,1
1,21029,0,0.281,0.3089,0.3293,0.3406,0.3571,0.387,0.1916,0.2083,0.2231,0.2386,0.25,0.2663,0.0046,0.0024,1e-04,6e-04,0.0011,0.0021,0.0027,1e-04,8e-04,0.0017,0.0024,0.004,0,2e-04,4e-04,5e-04,5e-04,1e-04,5e-04,9e-04,9e-04,0.0013,0.5631,0.2674,0.1695,0.0086,0.0455,0.0085,0.0621,1
1,21033,0,0.2593,0.2774,0.2918,0.315,0.3279,0.346,0.1723,0.1863,0.2074,0.2197,0.2334,0.2399,0.0036,0.0023,1e-04,6e-04,0.0012,0.0018,0.0027,1e-04,8e-04,0.0015,0.0024,0.0028,1e-04,3e-04,5e-04,6e-04,5e-04,1e-04,6e-04,9e-04,0.001,9e-04,0.568,0.2771,0.155,0.0107,0.0374,0.0119,0.0595,1
1,21041,0,0.2711,0.3041,0.3207,0.3301,0.3482,0.3559,0.1864,0.2014,0.2163,0.2288,0.2367,0.2499,0.0032,0.0019,0,4e-04,0.0012,0.0019,0.0024,0,6e-04,0.0015,0.0027,0.0041,0,2e-04,3e-04,4e-04,6e-04,0,4e-04,7e-04,8e-04,0.001,0.5716,0.2701,0.1583,0.0086,0.038,0.008,0.0522,1
1,21050,0,0.2967,0.3191,0.3449,0.3493,0.3789,0.3875,0.1966,0.2178,0.2334,0.2438,0.2615,0.2712,0.0063,0.0043,0,5e-04,0.0013,0.002,0.0027,0,5e-04,0.0013,0.0021,0.0032,1e-04,6e-04,8e-04,0.0011,0.0011,1e-04,9e-04,0.0013,0.0017,0.0018,0.57,0.2673,0.1627,0.0105,0.0483,0.0105,0.0692,1
1,21052,0,0.2691,0.2908,0.3005,0.3171,0.3347,0.3451,0.1797,0.1935,0.2099,0.2164,0.226,0.2379,0.0036,0.0027,1e-04,7e-04,0.0014,0.002,0.0031,1e-04,7e-04,0.0016,0.0025,0.0043,0,4e-04,5e-04,6e-04,6e-04,1e-04,4e-04,0.001,0.001,8e-04,0.5759,0.2671,0.157,0.0145,0.0441,0.0151,0.0614,1
1,21054,0,0.2845,0.2999,0.3306,0.3413,0.3637,0.3724,0.1882,0.2063,0.2222,0.237,0.2445,0.2607,0.004,0.0031,0,6e-04,0.0012,0.002,0.0026,1e-04,8e-04,0.0015,0.0025,0.0035,0,4e-04,7e-04,7e-04,8e-04,1e-04,7e-04,0.0011,0.0014,0.0016,0.5652,0.2797,0.1552,0.0121,0.0428,0.0127,0.0604,1
1,21055,0,0.2611,0.2846,0.309,0.3307,0.3482,0.3664,0.1815,0.2016,0.2139,0.2412,0.2449,0.2621,0.0039,0.0023,0,4e-04,8e-04,0.0017,0.0025,0,4e-04,0.0011,0.0018,0.0027,0,4e-04,6e-04,8e-04,7e-04,1e-04,6e-04,9e-04,0.001,0.0012,0.56,0.2986,0.1414,0.0091,0.0374,0.0085,0.0531,1
1,21057,0,0.28,0.3068,0.3308,0.3472,0.3521,0.377,0.1999,0.2238,0.2331,0.2502,0.266,0.2809,0.0038,0.0022,1e-04,7e-04,0.0014,0.0021,0.0031,1e-04,7e-04,0.0017,0.0028,0.0041,0,2e-04,4e-04,7e-04,7e-04,0,4e-04,8e-04,0.001,0.001,0.5565,0.2627,0.1808,0.0097,0.0335,0.0092,0.0498,1
1,21061,0,0.2437,0.2692,0.2906,0.3,0.3234,0.3391,0.1491,0.1633,0.188,0.1993,0.2046,0.2195,0.003,0.0018,0,3e-04,8e-04,0.0015,0.002,0,4e-04,0.0011,0.0018,0.0028,0,2e-04,4e-04,5e-04,6e-04,0,4e-04,7e-04,8e-04,0.0011,0.5598,0.2602,0.18,0.0098,0.0354,0.0088,0.0485,1
1,21062,0,0.2631,0.2824,0.3002,0.3223,0.3296,0.3496,0.1746,0.1963,0.2117,0.2224,0.2312,0.2503,0.0037,0.002,0,4e-04,9e-04,0.0017,0.0024,0,5e-04,0.0012,0.0025,0.003,0,2e-04,4e-04,4e-04,5e-04,0,4e-04,6e-04,8e-04,8e-04,0.5709,0.2656,0.1635,0.008,0.0395,0.0084,0.0541,1
1,21067,0,0.2665,0.2865,0.3096,0.3282,0.3325,0.3455,0.1755,0.1855,0.2033,0.2179,0.2322,0.2391,0.0045,0.0027,0,5e-04,0.001,0.0016,0.0023,0,6e-04,0.0013,0.0022,0.0026,0,4e-04,5e-04,6e-04,5e-04,1e-04,6e-04,9e-04,0.0011,0.0011,0.5796,0.2434,0.177,0.0085,0.0492,0.0075,0.068,1
1,21069,0,0.3217,0.3427,0.36,0.3764,0.3869,0.4,0.2144,0.238,0.2481,0.265,0.2797,0.2785,0.0041,0.0025,0,6e-04,0.0014,0.0022,0.003,1e-04,7e-04,0.0015,0.0028,0.0037,0,2e-04,3e-04,5e-04,3e-04,0,4e-04,7e-04,9e-04,0.0012,0.5588,0.2774,0.1638,0.0074,0.0361,0.007,0.0516,1
1,21081,0,0.2789,0.3023,0.3222,0.3478,0.3711,0.3892,0.1828,0.1963,0.2185,0.2307,0.2484,0.2629,0.0027,0.0018,0,3e-04,0.0011,0.0019,0.0029,0,4e-04,0.0012,0.0021,0.0038,0,2e-04,3e-04,4e-04,5e-04,0,3e-04,5e-04,8e-04,7e-04,0.5586,0.2753,0.1661,0.0067,0.0295,0.006,0.0433,1
1,21090,0,0.2917,0.3093,0.327,0.3455,0.3643,0.3761,0.1903,0.2045,0.2233,0.2347,0.2526,0.2616,0.0035,0.0025,1e-04,6e-04,0.0012,0.0018,0.0023,1e-04,7e-04,0.0015,0.0027,0.0033,0,3e-04,6e-04,7e-04,8e-04,0,5e-04,7e-04,0.0011,0.0012,0.5561,0.2598,0.1841,0.007,0.0358,0.0068,0.0541,1
1,21093,0,0.2584,0.2819,0.3006,0.3124,0.3303,0.3454,0.1699,0.1817,0.199,0.2134,0.224,0.2274,0.004,0.0025,0,5e-04,9e-04,0.0017,0.0025,1e-04,6e-04,0.0013,0.0021,0.0026,0,2e-04,4e-04,5e-04,4e-04,0,4e-04,7e-04,0.0011,0.0012,0.5608,0.2672,0.1719,0.0094,0.0435,0.0093,0.06,1
1,21095,0,0.2529,0.2716,0.2983,0.3167,0.3328,0.3499,0.1705,0.1849,0.2023,0.2137,0.2308,0.2482,0.0038,0.0025,0,5e-04,9e-04,0.0017,0.0024,1e-04,6e-04,0.0012,0.0023,0.0029,0,2e-04,5e-04,6e-04,7e-04,0,5e-04,0.001,0.0012,0.0011,0.5776,0.244,0.1783,0.0112,0.0402,0.0106,0.0596,1
1,21098,0,0.3023,0.3256,0.3402,0.3621,0.3737,0.3842,0.2074,0.231,0.2378,0.2497,0.2581,0.275,0.0043,0.0029,0,5e-04,0.0012,0.0017,0.0023,0,6e-04,0.0015,0.0023,0.003,0,3e-04,6e-04,6e-04,7e-04,1e-04,7e-04,0.0011,0.0013,9e-04,0.5678,0.2553,0.1768,0.0066,0.0388,0.0071,0.0564,1
1,21103,0,0.2641,0.2836,0.2998,0.3249,0.3423,0.3725,0.1779,0.1885,0.2027,0.2085,0.2342,0.2545,0.0034,0.0021,0,4e-04,9e-04,0.0013,0.0016,0,5e-04,0.0011,0.0018,0.0024,1e-04,4e-04,5e-04,5e-04,8e-04,1e-04,6e-04,8e-04,9e-04,9e-04,0.5868,0.2469,0.1663,0.0055,0.0364,0.0051,0.0502,1
1,21111,0,0.2801,0.2999,0.3185,0.3284,0.3357,0.3544,0.1871,0.1973,0.2098,0.2246,0.2408,0.2404,0.0034,0.0021,0,5e-04,0.0012,0.0019,0.0028,0,7e-04,0.0016,0.0026,0.0034,0,2e-04,3e-04,4e-04,6e-04,0,4e-04,6e-04,7e-04,7e-04,0.57,0.2498,0.1802,0.007,0.0414,0.0066,0.0552,1
1,21113,0,0.2703,0.2935,0.3245,0.3353,0.3527,0.3676,0.1912,0.2083,0.2249,0.2365,0.2543,0.261,0.002,0.0013,0,5e-04,0.0011,0.0019,0.0027,1e-04,5e-04,0.0014,0.002,0.0037,4.4801e-06,1e-04,3e-04,3e-04,5e-04,0,2e-04,4e-04,5e-04,8e-04,0.5733,0.2591,0.1676,0.006,0.0273,0.0057,0.039,1
1,21116,0,0.2917,0.3159,0.3344,0.3657,0.3741,0.3872,0.1997,0.2159,0.2302,0.2449,0.2623,0.2766,0.0039,0.0025,1e-04,5e-04,0.001,0.0016,0.0028,0,7e-04,0.0014,0.0025,0.0033,0,2e-04,4e-04,6e-04,8e-04,1e-04,4e-04,9e-04,0.001,0.0012,0.5602,0.2784,0.1614,0.0077,0.0355,0.0083,0.0543,1
1,21118,0,0.2568,0.2871,0.3044,0.33,0.3408,0.3656,0.1749,0.1985,0.2119,0.2271,0.2309,0.2501,0.0045,0.0023,0,4e-04,9e-04,0.0016,0.0025,0,4e-04,0.001,0.0017,0.003,0,3e-04,4e-04,4e-04,4e-04,1e-04,5e-04,7e-04,9e-04,0.001,0.5716,0.2638,0.1646,0.0071,0.0428,0.0063,0.0571,1
1,21122,0,0.2445,0.2656,0.2846,0.298,0.3202,0.3278,0.163,0.1767,0.1863,0.1956,0.2076,0.2188,0.0026,0.002,1e-04,6e-04,0.0012,0.002,0.0024,1e-04,5e-04,0.0013,0.0021,0.0029,0,2e-04,3e-04,5e-04,6e-04,0,3e-04,5e-04,6e-04,8e-04,0.5561,0.2763,0.1676,0.0086,0.0365,0.01,0.0505,1
1,21130,0,0.2663,0.2853,0.2946,0.3122,0.3346,0.3451,0.1714,0.1936,0.1996,0.2138,0.2249,0.2379,0.0024,0.0015,0,4e-04,0.001,0.0016,0.0027,0,5e-04,0.0013,0.0021,0.0034,0,1e-04,3e-04,4e-04,4e-04,0,2e-04,4e-04,6e-04,8e-04,0.5796,0.2483,0.1721,0.0075,0.0312,0.0068,0.0438,1
1,21133,0,0.2644,0.2832,0.3008,0.3218,0.331,0.3496,0.1731,0.1891,0.2059,0.209,0.2275,0.2359,0.0023,0.0013,0,3e-04,7e-04,0.0014,0.0023,0,4e-04,9e-04,0.0016,0.0027,6.4013e-06,1e-04,2e-04,3e-04,2e-04,0,2e-04,5e-04,6e-04,8e-04,0.5697,0.2594,0.1708,0.0053,0.0259,0.0046,0.0381,1
1,21139,0,0.2703,0.2876,0.3007,0.3156,0.3346,0.35,0.181,0.2055,0.2153,0.2309,0.2383,0.2488,0.0037,0.0024,1e-04,6e-04,0.0011,0.0018,0.0024,1e-04,6e-04,0.0011,0.002,0.0028,0,2e-04,4e-04,5e-04,7e-04,1e-04,4e-04,7e-04,9e-04,8e-04,0.5578,0.2737,0.1684,0.0102,0.0378,0.0107,0.0548,1
1,21140,0,0.279,0.2959,0.3161,0.34,0.3549,0.3807,0.1827,0.2033,0.2179,0.2334,0.2456,0.2712,0.0023,0.0012,0,5e-04,0.0012,0.0018,0.0024,1e-04,7e-04,0.0014,0.0024,0.0035,3.8352e-06,1e-04,2e-04,2e-04,3e-04,0,1e-04,4e-04,5e-04,7e-04,0.5612,0.2909,0.1479,0.0077,0.0266,0.0079,0.0404,1
1,21143,0,0.3251,0.3549,0.3773,0.3886,0.4083,0.412,0.228,0.2392,0.2636,0.2673,0.2817,0.2814,0.0035,0.0026,0,6e-04,0.0013,0.0023,0.0028,0,6e-04,0.0012,0.0024,0.0038,0,3e-04,5e-04,7e-04,8e-04,0,5e-04,9e-04,0.0013,0.0016,0.5646,0.2804,0.155,0.0069,0.0322,0.007,0.0492,1
1,21144,0,0.2802,0.2997,0.3247,0.3361,0.3571,0.3794,0.1895,0.204,0.2229,0.2326,0.2536,0.2604,0.0039,0.0024,0,5e-04,0.0011,0.0017,0.0021,1e-04,6e-04,0.0012,0.0021,0.0028,0,3e-04,5e-04,6e-04,6e-04,1e-04,4e-04,8e-04,0.001,0.0011,0.5618,0.2731,0.1651,0.0067,0.0368,0.0079,0.0529,1
1,21150,0,0.2709,0.289,0.3079,0.3335,0.3471,0.3556,0.1823,0.1975,0.217,0.2196,0.238,0.2564,0.0042,0.0021,1e-04,7e-04,0.0012,0.002,0.0025,1e-04,8e-04,0.0015,0.0024,0.0034,0,2e-04,3e-04,5e-04,5e-04,1e-04,5e-04,8e-04,0.001,0.0013,0.5633,0.2725,0.1643,0.011,0.0445,0.011,0.062,1
1,21155,0,0.2466,0.2753,0.302,0.3177,0.336,0.3579,0.1672,0.1822,0.2021,0.213,0.2308,0.2428,0.0026,0.0016,0,4e-04,8e-04,0.0014,0.0023,0,4e-04,9e-04,0.0017,0.0025,0,1e-04,2e-04,3e-04,5e-04,0,3e-04,5e-04,7e-04,8e-04,0.5725,0.2706,0.1568,0.0066,0.0291,0.0054,0.0437,1
1,21160,0,0.3025,0.3285,0.3514,0.3599,0.3827,0.4007,0.2003,0.2228,0.2392,0.2502,0.2643,0.2741,0.0036,0.0019,0,6e-04,0.0012,0.0019,0.0029,1e-04,7e-04,0.0015,0.0025,0.0038,0,2e-04,4e-04,5e-04,5e-04,0,4e-04,6e-04,0.0011,0.001,0.5597,0.2746,0.1657,0.0072,0.0335,0.0074,0.0498,1
1,21163,0,0.2673,0.2925,0.3094,0.3265,0.3362,0.3488,0.1854,0.1959,0.2128,0.221,0.229,0.2471,0.0033,0.0018,1e-04,6e-04,0.0013,0.0019,0.0027,1e-04,7e-04,0.0015,0.0024,0.0033,0,1e-04,3e-04,3e-04,4e-04,0,3e-04,5e-04,7e-04,9e-04,0.5565,0.2707,0.1728,0.0087,0.0348,0.0082,0.0511,1
1,21179,0,0.281,0.3095,0.3211,0.3433,0.3613,0.3801,0.1938,0.2125,0.2276,0.2406,0.2609,0.2751,0.003,0.0017,0,4e-04,0.001,0.0015,0.0021,0,5e-04,0.0012,0.0022,0.0029,0,2e-04,4e-04,4e-04,7e-04,0,4e-04,6e-04,9e-04,0.0012,0.5549,0.2767,0.1684,0.0071,0.0326,0.0077,0.0451,1
1,21183,0,0.3203,0.3372,0.3666,0.3818,0.4005,0.4192,0.215,0.2338,0.2504,0.2724,0.2866,0.3017,0.0052,0.0031,1e-04,8e-04,0.0015,0.002,0.0035,1e-04,9e-04,0.0018,0.003,0.0044,0,4e-04,5e-04,9e-04,0.0012,1e-04,7e-04,0.0011,0.0013,0.0019,0.5567,0.2727,0.1706,0.0097,0.0428,0.0106,0.065,1
1,21192,0,0.2621,0.28,0.2964,0.3191,0.3381,0.3591,0.1688,0.1894,0.2051,0.2165,0.237,0.2481,0.0035,0.0018,0,5e-04,0.001,0.0016,0.0023,0,6e-04,0.0013,0.0019,0.0029,0,2e-04,3e-04,4e-04,6e-04,1e-04,4e-04,6e-04,8e-04,8e-04,0.5731,0.2722,0.1547,0.0084,0.0376,0.008,0.0541,1
1,21193,0,0.2801,0.3044,0.3185,0.3397,0.354,0.3624,0.1887,0.2063,0.223,0.2284,0.2459,0.2518,0.0024,0.0015,0,3e-04,8e-04,0.0014,0.0023,0,3e-04,8e-04,0.0017,0.0028,0,2e-04,3e-04,5e-04,3e-04,0,2e-04,5e-04,8e-04,9e-04,0.5766,0.2815,0.1419,0.0059,0.0272,0.005,0.0419,1
1,21200,0,0.2911,0.3119,0.3291,0.3445,0.3593,0.3793,0.1974,0.2191,0.231,0.2434,0.2564,0.2752,0.0058,0.0036,1e-04,6e-04,0.0012,0.0019,0.0027,1e-04,8e-04,0.0015,0.0024,0.0032,1e-04,5e-04,8e-04,9e-04,0.001,1e-04,9e-04,0.0014,0.0016,0.0016,0.5777,0.2725,0.1498,0.0115,0.0474,0.0119,0.0673,1
1,21205,0,0.2719,0.2943,0.3141,0.3379,0.3459,0.3695,0.1869,0.1957,0.219,0.2289,0.2454,0.262,0.0029,0.0016,0,5e-04,9e-04,0.0016,0.0022,1e-04,6e-04,0.0013,0.0024,0.0034,0,2e-04,3e-04,3e-04,4e-04,0,4e-04,5e-04,7e-04,0.001,0.5878,0.2632,0.149,0.0075,0.0337,0.0072,0.0488,1
1,21206,0,0.2692,0.2847,0.3075,0.3232,0.3419,0.3576,0.1762,0.1891,0.2053,0.2218,0.2387,0.2539,0.0029,0.0022,0,4e-04,9e-04,0.0017,0.0022,0,4e-04,9e-04,0.0017,0.0029,0,3e-04,6e-04,6e-04,9e-04,0,4e-04,6e-04,8e-04,9e-04,0.5639,0.2732,0.1629,0.0067,0.0309,0.0072,0.0444,1
1,21208,0,0.2731,0.2972,0.3179,0.339,0.3645,0.3717,0.1806,0.2056,0.2192,0.2391,0.2489,0.2611,0.0033,0.0021,1e-04,6e-04,0.0011,0.0019,0.0026,1e-04,7e-04,0.0014,0.0021,0.0033,0,2e-04,4e-04,5e-04,5e-04,1e-04,3e-04,5e-04,6e-04,9e-04,0.5615,0.2754,0.1631,0.0074,0.0384,0.0077,0.0558,1
1,21211,0,0.2602,0.2824,0.3051,0.325,0.3313,0.3594,0.1705,0.1886,0.2075,0.2136,0.2331,0.25,0.0034,0.0018,0,5e-04,9e-04,0.0017,0.0026,0,5e-04,0.0011,0.002,0.0035,0,2e-04,4e-04,5e-04,7e-04,1e-04,4e-04,7e-04,9e-04,9e-04,0.5571,0.273,0.1699,0.0079,0.035,0.0065,0.0501,1
1,21220,0,0.271,0.3006,0.3188,0.3424,0.36,0.384,0.1807,0.1985,0.2136,0.2255,0.2466,0.2623,0.004,0.0023,1e-04,7e-04,0.0013,0.0021,0.0026,1e-04,9e-04,0.0016,0.0028,0.0034,0,2e-04,3e-04,5e-04,8e-04,1e-04,4e-04,7e-04,0.001,0.0012,0.5737,0.25,0.1763,0.0129,0.0457,0.0133,0.0593,1
1,21236,0,0.2391,0.2641,0.2801,0.2984,0.3204,0.3423,0.1563,0.1772,0.1874,0.2017,0.2182,0.2364,0.003,0.0017,0,5e-04,8e-04,0.0016,0.0023,0,4e-04,0.001,0.0017,0.0025,0,2e-04,4e-04,5e-04,7e-04,0,4e-04,7e-04,8e-04,0.001,0.5689,0.2634,0.1677,0.008,0.0342,0.0084,0.0479,1
1,21238,0,0.2776,0.2974,0.3161,0.3296,0.3439,0.3556,0.1752,0.1948,0.206,0.2151,0.2239,0.2424,0.0038,0.0026,0,3e-04,7e-04,0.0013,0.0019,0,3e-04,9e-04,0.0017,0.0018,0,3e-04,5e-04,6e-04,9e-04,1e-04,6e-04,8e-04,0.001,0.0011,0.5676,0.2838,0.1486,0.0062,0.0367,0.0066,0.0544,1
1,21243,0,0.309,0.3334,0.3513,0.3627,0.3814,0.3944,0.2105,0.2279,0.2387,0.2586,0.2632,0.2779,0.0043,0.0031,1e-04,5e-04,0.0012,0.002,0.0026,1e-04,7e-04,0.0015,0.0023,0.0031,0,3e-04,6e-04,7e-04,8e-04,1e-04,4e-04,9e-04,0.0011,0.0012,0.566,0.2509,0.1831,0.0078,0.0363,0.0071,0.0551,1
1,21247,0,0.2838,0.307,0.3304,0.3518,0.3729,0.4029,0.1913,0.2063,0.223,0.2427,0.2568,0.2785,0.0029,0.0021,1e-04,8e-04,0.0013,0.0023,0.0037,1e-04,8e-04,0.0015,0.0026,0.0041,0,2e-04,3e-04,6e-04,8e-04,0,3e-04,6e-04,9e-04,0.0014,0.5612,0.2698,0.169,0.009,0.0352,0.008,0.049,1
1,21262,0,0.3164,0.3406,0.3639,0.3714,0.3882,0.3968,0.2198,0.2392,0.257,0.2713,0.2817,0.2943,0.0047,0.0034,0,6e-04,0.0013,0.0021,0.0027,1e-04,7e-04,0.0014,0.0024,0.0038,0,4e-04,7e-04,7e-04,9e-04,1e-04,5e-04,9e-04,0.0011,0.0012,0.5569,0.2883,0.1548,0.0089,0.0365,0.01,0.0576,1
1,21267,0,0.2954,0.3196,0.3292,0.3419,0.3539,0.3634,0.2089,0.2189,0.2335,0.2526,0.2592,0.2665,0.0038,0.0027,0,5e-04,0.0012,0.0018,0.0024,0,5e-04,0.0013,0.002,0.0032,0,4e-04,6e-04,6e-04,8e-04,1e-04,5e-04,8e-04,0.001,0.001,0.5548,0.2879,0.1572,0.0065,0.0316,0.0066,0.0514,1
1,21271,0,0.2556,0.2783,0.2919,0.3127,0.3333,0.3437,0.1709,0.1872,0.202,0.209,0.2231,0.2451,0.0022,0.0013,0,4e-04,7e-04,0.0013,0.0021,0,4e-04,0.001,0.0016,0.0031,0,2e-04,3e-04,4e-04,5e-04,0,3e-04,5e-04,7e-04,9e-04,0.5887,0.2566,0.1548,0.0057,0.0316,0.0061,0.0427,1
1,21272,0,0.2763,0.3043,0.3205,0.3406,0.3524,0.3603,0.1856,0.2002,0.2131,0.2364,0.2441,0.2576,0.0035,0.0019,0,4e-04,8e-04,0.0014,0.0019,0,4e-04,0.001,0.0017,0.0032,0,2e-04,4e-04,5e-04,8e-04,0,4e-04,8e-04,0.0011,0.0012,0.56,0.2575,0.1825,0.0051,0.0321,0.0053,0.0477,1
1,21276,0,0.3014,0.3337,0.3481,0.3636,0.3851,0.4021,0.2085,0.2238,0.2523,0.269,0.2781,0.2955,0.0039,0.0024,0,5e-04,0.0012,0.0018,0.0025,1e-04,6e-04,0.0016,0.0024,0.0037,0,3e-04,5e-04,5e-04,7e-04,0,5e-04,8e-04,0.001,0.0011,0.56,0.2804,0.1596,0.0069,0.0344,0.0078,0.0507,1
1,21278,0,0.2842,0.3046,0.317,0.333,0.348,0.3655,0.1774,0.1983,0.2122,0.2217,0.2382,0.244,0.0045,0.0022,0,4e-04,9e-04,0.0017,0.0021,0,5e-04,0.0012,0.0022,0.0028,0,2e-04,5e-04,5e-04,7e-04,1e-04,5e-04,9e-04,0.001,0.0011,0.5535,0.2693,0.1772,0.0083,0.0423,0.0081,0.0595,1
1,21281,0,0.2633,0.29,0.3153,0.3254,0.3482,0.3666,0.1769,0.2014,0.2121,0.2329,0.2492,0.258,0.0029,0.002,0,4e-04,0.001,0.0016,0.002,1e-04,6e-04,0.0012,0.002,0.0027,0,2e-04,4e-04,6e-04,7e-04,0,3e-04,5e-04,9e-04,0.001,0.5624,0.2749,0.1627,0.0095,0.0325,0.0092,0.0483,1
1,21283,0,0.2613,0.2867,0.3087,0.3212,0.3315,0.3507,0.1584,0.1815,0.1962,0.2049,0.2156,0.2331,0.0023,0.0011,0,3e-04,6e-04,0.0013,0.0023,0,4e-04,0.001,0.0018,0.0025,0,1e-04,3e-04,4e-04,6e-04,0,2e-04,5e-04,6e-04,9e-04,0.6108,0.245,0.1443,0.0074,0.0309,0.0075,0.0409,1
1,21292,0,0.2657,0.2851,0.3071,0.3235,0.342,0.36,0.1707,0.1865,0.202,0.2144,0.2341,0.2493,0.0027,0.0016,0,3e-04,8e-04,0.0015,0.002,0,5e-04,0.001,0.002,0.0029,0,1e-04,3e-04,4e-04,6e-04,0,3e-04,5e-04,8e-04,8e-04,0.5652,0.2654,0.1693,0.006,0.0329,0.0057,0.0491,1
1,21303,0,0.3098,0.3281,0.3515,0.3581,0.3847,0.3873,0.2024,0.2275,0.2446,0.2575,0.2634,0.2777,0.005,0.0031,0,5e-04,0.0012,0.0021,0.0024,0,7e-04,0.0017,0.0027,0.0034,0,4e-04,4e-04,6e-04,8e-04,1e-04,5e-04,0.001,0.001,0.0012,0.5606,0.2723,0.1671,0.0096,0.045,0.0095,0.0651,1
1,21310,0,0.2699,0.2869,0.3084,0.3196,0.3401,0.3542,0.1858,0.2094,0.2119,0.2286,0.2464,0.246,0.0028,0.0018,0,4e-04,9e-04,0.0016,0.0025,0,4e-04,0.001,0.002,0.0036,0,2e-04,4e-04,6e-04,7e-04,0,3e-04,7e-04,9e-04,0.0011,0.5593,0.2803,0.1604,0.0067,0.0315,0.0061,0.046,1
